vl_remun_media_nom,vl_remun_media_sm,vl_remun_dezembro_nom,vl_remun_dezembro_sm,qtd_hora_contr,vl_ultima_remuneracao_ano,vl_salario_contratual
790.5,0.65,0.0,0.0,24,77.33,773.32
1819.82,1.5,3633.04,2.99,30,3633.04,462.0
1038.71,0.85,0.0,0.0,44,400.0,2000.0
1864.26,1.53,1943.61,1.6,36,1943.61,1943.61
1241.4,1.02,0.0,0.0,44,91.62,1308.96
2928.03,2.41,2701.46,2.22,40,2701.46,2701.46
0.0,0.0,0.0,0.0,44,,1613.0
1317.2,1.08,0.0,0.0,44,,1170.0
1495.97,1.23,0.0,0.0,44,948.72,1290.0
2350.1,1.93,2415.92,1.99,40,2415.92,2015.17
3900.0,3.21,0.0,0.0,44,3900.0,3900.0
7292.36,6.01,12367.81,10.2,40,12367.81,2596.63
0.0,0.0,0.0,0.0,44,,1308.96
1543.66,1.27,0.0,0.0,44,668.54,1486.16
5510.61,4.54,3841.74,3.16,15,3841.74,462.0
2017.95,1.66,2078.59,1.71,44,2078.59,2078.59
588.79,0.48,0.0,0.0,24,314.02,588.79
12702.99,10.48,13818.56,11.4,40,13818.56,13818.56
1595.0,1.31,1595.0,1.31,44,1595.0,1450.0
1450.18,1.19,0.0,0.0,44,1657.34,1381.12
3130.85,2.58,0.0,0.0,40,3130.85,3130.85
683.24,0.56,0.0,0.0,24,176.32,661.2
4036.39,3.33,0.0,0.0,44,1554.79,1708.0
1868.31,1.54,0.0,0.0,44,101.67,1525.0
2162.05,1.78,2631.46,2.17,30,2631.46,11.5
2043.04,1.68,2208.36,1.82,44,2208.36,2103.2
1308.2,1.07,0.0,0.0,44,1266.7,1312.89
4351.58,3.59,4105.94,3.38,44,4105.94,4093.65
3565.94,2.94,2691.94,2.22,40,2691.94,3845.63
1788.27,1.47,2239.52,1.84,44,2239.52,1358.24
4290.69,3.54,4015.65,3.31,4,4015.65,21.72
1920.28,1.58,0.0,0.0,33,998.55,3172.64
806.37,0.66,1016.46,0.83,36,1016.46,1376.0
5615.05,4.63,3997.91,3.29,30,3997.91,462.0
3554.73,2.93,3185.51,2.62,44,3185.51,1888.29
1717.66,1.41,0.0,0.0,44,2833.52,1416.76
1481.42,1.22,1553.95,1.28,36,1553.95,1479.95
2612.73,2.15,2542.12,2.09,44,2542.12,2542.12
2065.74,1.7,2136.3,1.76,44,2136.3,1379.17
2363.75,1.95,2485.0,2.05,40,2485.0,2485.0
0.0,0.0,0.0,0.0,44,60.98,1829.42
1696.7,1.39,0.0,0.0,40,906.39,1901.53
1634.61,1.34,0.0,0.0,44,306.69,1523.17
2500.0,2.06,0.0,0.0,44,2500.0,2500.0
938.33,0.77,0.0,0.0,44,664.65,1212.0
1351.82,1.11,1387.5,1.14,40,1387.5,1387.5
3057.47,2.52,3136.21,2.58,44,3136.21,2710.93
1275.23,1.05,1641.94,1.35,35,1641.94,1285.0
2399.25,1.97,2370.71,1.95,44,2370.71,2370.71
1622.16,1.33,1315.73,1.08,44,1315.73,1290.0
0.0,0.0,0.0,0.0,44,,1221.0
1502.21,1.23,1691.64,1.39,44,1691.64,1285.0
2210.64,1.82,0.0,0.0,42,2086.45,2310.0
879.98,0.72,0.0,0.0,44,26.12,783.6
2262.21,1.86,2325.82,1.91,44,2325.82,2325.82
2199.3,1.81,2397.65,1.97,44,2397.65,2103.2
1534.72,1.26,1534.72,1.26,40,1534.72,1199.0
0.0,0.0,0.0,0.0,44,,1761.0
1575.0,1.29,2100.0,1.73,44,2100.0,2100.0
8555.18,7.05,8869.68,7.31,38,8869.68,8205.54
1163.71,0.96,0.0,0.0,40,1163.71,1387.5
1288.05,1.06,0.0,0.0,44,428.22,1350.0
1712.7,1.41,1664.26,1.37,48,1664.26,1296.92
1786.5,1.47,0.0,0.0,43,595.5,1985.0
1237.94,1.02,1250.91,1.03,44,1250.91,1250.91
911.0,0.75,0.0,0.0,38,1171.6,1212.0
0.0,0.0,0.0,0.0,44,,2500.0
1790.0,1.47,2145.0,1.76,44,2145.0,2145.0
2469.83,2.03,2555.0,2.1,40,2555.0,2555.0
6280.25,5.18,6460.64,5.33,40,6460.64,4382.02
2258.93,1.86,1605.05,1.32,44,1605.05,2675.0
2073.05,1.71,2300.18,1.89,44,2300.18,1882.0
5304.67,4.37,0.0,0.0,44,4501.38,4400.0
3871.08,3.19,4422.47,3.64,40,4422.47,3845.63
3723.08,3.07,3816.1,3.14,44,3816.1,3048.94
6501.48,5.36,6765.66,5.58,44,6765.66,6765.66
1212.0,1.0,0.0,0.0,44,1212.0,1100.0
3498.42,2.88,3408.13,2.81,44,3408.13,2255.0
1573.34,1.29,460.0,0.37,44,460.0,2000.0
2369.89,1.95,2430.67,2.0,30,2430.67,14.95
0.0,0.0,0.0,0.0,44,-0.02,6.36
2054.95,1.69,2231.3,1.84,30,2231.3,2231.3
7601.41,6.27,7760.19,6.4,40,7760.19,7760.19
3188.81,2.63,2400.88,1.98,30,2400.88,462.0
4997.39,4.12,3997.91,3.29,30,3997.91,462.0
3139.22,2.59,3137.57,2.58,44,3137.57,2652.78
1048.24,0.86,0.0,0.0,44,744.8,1167.41
742.8,0.61,742.8,0.61,44,742.8,1857.0
2363.86,1.95,2754.58,2.27,36,2754.58,2410.2
1648.82,1.36,2286.83,1.88,17,2286.83,1444.0
1746.03,1.44,1746.03,1.44,44,1746.03,1732.47
3303.9,2.72,0.0,0.0,44,3531.02,3150.15
3531.47,2.91,3533.01,2.91,44,3533.01,2192.65
1522.93,1.25,1481.9,1.22,44,1481.9,1239.5
1622.25,1.33,0.0,0.0,44,360.5,1545.0
5384.69,4.44,5411.48,4.46,40,5411.48,4329.18
2311.02,1.9,0.0,0.0,44,2311.02,2220.0
2882.8,2.37,3493.31,2.88,24,3493.31,24.12
1218.6,1.0,1354.0,1.11,45,1354.0,1354.0
4197.18,3.46,4900.18,4.04,44,4900.18,4120.0
10948.25,9.03,12467.18,10.28,40,12467.18,6477.33
2108.05,1.73,2531.11,2.08,44,2531.11,2278.0
2265.16,1.86,2280.87,1.88,44,2280.87,2047.4
1846.98,1.52,2091.68,1.72,44,2091.68,1546.6
1456.39,1.2,1456.0,1.2,36,1456.0,1456.0
6858.91,5.65,7013.35,5.78,40,7013.35,3736.03
1220.27,1.0,1220.27,1.0,44,1220.27,1408.0
2446.79,2.01,0.0,0.0,44,191.34,2965.81
606.0,0.5,0.0,0.0,16,606.0,550.0
11198.39,9.23,2084.29,1.71,44,2084.29,2084.29
0.0,0.0,0.0,0.0,44,,1197.45
1355.55,1.11,1404.28,1.15,40,1404.28,1319.17
2544.55,2.09,2544.55,2.09,44,2544.55,2450.39
866.05,0.71,0.0,0.0,44,866.05,1299.07
3402.69,2.8,3619.11,2.98,44,3619.11,3266.07
9129.9,7.53,11305.49,9.32,40,11305.49,4765.32
0.0,0.0,0.0,0.0,44,,2955.82
1396.62,1.15,0.0,0.0,44,1493.0,1212.0
4362.0,3.59,3501.66,2.88,44,3501.66,2187.0
14851.63,12.25,14851.63,12.25,40,14851.63,14851.63
0.0,0.0,0.0,0.0,44,,3279.0
1943.95,1.6,2092.14,1.72,44,2092.14,2092.14
2186.37,1.8,2599.35,2.14,36,2599.35,1972.0
1697.65,1.4,0.0,0.0,44,920.88,1275.17
1379.26,1.13,1375.0,1.13,44,1375.0,1375.0
1212.0,1.0,0.0,0.0,44,1454.4,1212.0
3333.33,2.75,4000.0,3.3,44,4000.0,4000.0
1588.2,1.31,1741.3,1.43,44,1741.3,1300.0
12821.85,10.57,20944.53,17.28,40,20944.53,12326.06
1833.37,1.51,1628.26,1.34,44,1628.26,1460.46
0.0,0.0,0.0,0.0,40,,9534.31
1879.37,1.55,1545.6,1.27,3,1545.6,73.6
5246.0,4.32,4039.55,3.33,30,4039.55,462.0
1321.38,1.09,1472.69,1.21,44,1472.69,1314.71
3969.24,3.27,4038.76,3.33,30,4038.76,4038.76
1695.31,1.39,1826.69,1.5,44,1826.69,1826.69
2900.2,2.39,2479.24,2.04,20,2479.24,29.3
1866.31,1.53,1950.63,1.6,44,1950.63,1450.0
4180.66,3.44,0.0,0.0,40,4180.66,4180.66
0.0,0.0,0.0,0.0,5,5.64,5.64
1094.71,0.9,0.0,0.0,49,860.13,1212.0
5172.0,4.26,5034.8,4.15,44,5034.8,4577.09
3624.21,2.99,0.0,0.0,40,1410.06,3845.63
0.0,0.0,0.0,0.0,44,,1410.0
1668.39,1.37,1486.08,1.22,44,1486.08,1416.75
4262.61,3.51,6738.17,5.55,40,6738.17,5267.16
1600.77,1.32,1667.5,1.37,44,1667.5,1450.0
1896.25,1.56,529.02,0.43,44,529.02,1986.0
1545.03,1.27,1665.4,1.37,44,1665.4,1270.5
729.04,0.6,736.24,0.6,20,736.24,736.24
2886.57,2.38,0.0,0.0,44,95.67,2965.81
7078.47,5.84,0.0,0.0,40,7405.44,7405.44
1633.44,1.34,1191.58,0.98,44,1191.58,1375.0
3100.0,2.55,0.0,0.0,40,3100.0,3100.0
1247.98,1.02,0.0,0.0,40,1247.98,5549.57
3773.35,3.11,3851.66,3.17,40,3851.66,3851.66
7057.78,5.82,7403.27,6.1,40,7403.27,7403.27
1411.1,1.16,1394.48,1.15,44,1394.48,1100.0
0.0,0.0,0.0,0.0,44,,1600.0
490.0,0.4,0.0,0.0,44,560.0,20.0
11800.12,9.73,11800.12,9.73,40,11800.12,11800.12
6609.17,5.45,4459.2,3.67,30,4459.2,462.0
0.0,0.0,0.0,0.0,44,140.55,1452.3
2270.38,1.87,2033.32,1.67,30,2033.32,2033.32
3251.54,2.68,3185.51,2.62,44,3185.51,0.0
1296.0,1.06,1296.0,1.06,40,1296.0,429.46
3328.4,2.74,3759.31,3.1,45,3759.31,3759.31
3457.24,2.85,3435.3,2.83,45,3435.3,3435.3
5640.84,4.65,5640.84,4.65,40,5640.84,5640.84
3570.98,2.94,3506.05,2.89,44,3506.05,3506.05
5552.9,4.58,5859.37,4.83,40,5859.37,3453.56
5615.05,4.63,3997.91,3.29,30,3997.91,462.0
1564.26,1.29,1740.0,1.43,44,1740.0,1450.0
1652.7,1.36,0.0,0.0,44,110.13,1410.3
577.23,0.47,0.0,0.0,40,577.23,2886.15
1070.6,0.88,0.0,0.0,44,929.2,1212.0
10199.21,8.41,10416.73,8.59,40,10416.73,3519.17
3364.06,2.77,4332.77,3.57,34,4332.77,3965.5
1891.75,1.56,2132.9,1.75,44,2132.9,1303.98
6009.59,4.95,6137.73,5.06,40,6137.73,3713.58
1146.12,0.94,0.0,0.0,36,1212.0,1212.0
1296.34,1.06,1562.82,1.28,44,1562.82,1565.2
1620.67,1.33,0.0,0.0,44,872.67,1870.0
3613.87,2.98,2797.21,2.3,44,2797.21,1364.42
6166.75,5.08,0.0,0.0,30,5497.13,462.0
6837.25,5.64,6837.25,5.64,40,6837.25,6837.25
1411.55,1.16,1450.0,1.19,44,1450.0,1450.0
7875.82,6.49,8143.99,6.71,40,8143.99,8143.99
910.75,0.75,0.0,0.0,40,1100.0,910.75
1549.78,1.27,0.0,0.0,44,1338.49,1487.2
2409.61,1.98,2639.02,2.17,40,2639.02,2402.01
369.31,0.3,0.0,0.0,44,369.31,1422.17
10885.15,8.98,10984.27,9.06,40,10984.27,10237.79
1285.0,1.06,1285.0,1.06,44,1285.0,1285.0
1185.84,0.97,1340.25,1.1,44,1340.25,1300.0
0.0,0.0,0.0,0.0,44,192.43,1396.97
5830.7,4.81,5648.6,4.66,40,5648.6,3080.21
32405.48,26.73,0.0,0.0,44,5017.18,5725.54
8716.16,7.19,8915.7,7.35,40,8915.7,5610.72
1619.51,1.33,1636.1,1.34,44,1636.1,1529.07
8355.27,6.89,8591.69,7.08,40,8591.69,2034.5
982.22,0.81,0.0,0.0,44,46.67,1355.0
985.29,0.81,1159.16,0.95,36,1159.16,1159.16
15086.83,12.44,0.0,0.0,40,4555.06,10302.0
5368.05,4.42,5591.72,4.61,40,5591.72,5591.72
5831.21,4.81,5831.21,4.81,40,5831.21,5831.21
3420.45,2.82,0.0,0.0,44,832.1,2450.39
5339.32,4.4,3820.92,3.15,30,3820.92,462.0
8067.24,6.65,15764.77,13.0,42,15764.77,7690.13
18746.11,15.46,0.0,0.0,40,18746.11,21979.69
24652.71,20.34,25133.58,20.73,40,25133.58,15127.27
0.0,0.0,0.0,0.0,1,0.97,6.58
7055.42,5.82,5666.31,4.67,30,5666.31,4213.98
5153.55,4.25,4459.2,3.67,30,4459.2,462.0
1004.53,0.82,0.0,0.0,32,596.25,1281.26
0.0,0.0,0.0,0.0,36,,14.34
1284.4,1.05,1306.93,1.07,40,1306.93,1352.0
1869.32,1.54,0.0,0.0,44,2469.8,1607.97
548.3,0.45,569.36,0.46,20,569.36,569.36
1237.0,1.02,0.0,0.0,44,1237.0,1237.0
1226.54,1.01,0.0,0.0,36,1236.24,1236.24
7201.41,5.94,7869.15,6.49,40,7869.15,8683.47
2595.64,2.14,3117.53,2.57,44,3117.53,2316.79
1700.02,1.4,1817.53,1.49,44,1817.53,1817.53
6258.32,5.16,4459.2,3.67,30,4459.2,462.0
1654.85,1.36,1455.64,1.2,44,1455.64,1517.68
2646.66,2.18,2664.92,2.19,30,2664.92,16.98
6337.71,5.22,4424.36,3.65,30,4424.36,462.0
0.0,0.0,0.0,0.0,44,,1500.0
5671.26,4.67,5671.26,4.67,40,5671.26,5671.26
2068.2,1.7,0.0,0.0,44,1728.93,1720.71
7366.55,6.07,8620.98,7.11,24,8620.98,2637.5
550.91,0.45,0.0,0.0,20,139.57,475.0
1936.29,1.59,2100.0,1.73,44,2100.0,2100.0
1230.32,1.01,1215.87,1.0,44,1215.87,1215.87
5867.52,4.84,6003.14,4.95,40,6003.14,3539.65
1596.19,1.31,0.0,0.0,44,1103.38,1463.0
3111.58,2.56,2134.3,1.76,30,2134.3,462.0
3483.25,2.87,3483.25,2.87,44,3483.25,5500.0
2703.5,2.23,1961.22,1.61,30,1961.22,462.0
1984.02,1.63,0.0,0.0,28,2459.95,2451.73
6787.29,5.6,6978.12,5.75,40,6978.12,3453.56
1393.8,1.15,0.0,0.0,40,1393.8,1212.0
2798.28,2.3,0.0,0.0,40,2798.28,1962.23
5402.4,4.45,3997.91,3.29,30,3997.91,462.0
1330.54,1.09,0.0,0.0,44,1227.77,1212.0
1416.75,1.16,1416.75,1.16,44,1416.75,1416.75
1806.05,1.49,1979.53,1.63,44,1979.53,1754.91
1422.27,1.17,1640.06,1.35,44,1640.06,1363.29
1115.86,0.92,1239.84,1.02,44,1239.84,1239.84
7913.44,6.52,7391.0,6.09,30,7391.0,2955.0
1416.75,1.16,1416.75,1.16,44,1416.75,1416.75
1212.0,1.0,0.0,0.0,44,1212.0,1212.0
1416.75,1.16,0.0,0.0,44,47.23,1416.75
564.62,0.46,0.0,0.0,20,550.38,569.36
2041.88,1.68,2091.68,1.72,44,2091.68,2091.68
8901.86,7.34,12826.91,10.58,40,12826.91,5610.72
9963.87,8.22,9965.62,8.22,40,9965.62,9965.62
2091.68,1.72,2091.68,1.72,44,2091.68,2091.68
3616.19,2.98,3518.45,2.9,40,3518.45,3276.05
2444.45,2.01,0.0,0.0,44,91.67,2750.0
3161.56,2.6,3427.09,2.82,40,3427.09,3291.0
1935.24,1.59,1992.76,1.64,30,1992.76,1729.43
23892.51,19.71,0.0,0.0,30,7421.0,5794.0
22328.26,18.42,21256.35,17.53,40,21256.35,15127.27
589.18,0.48,0.0,0.0,44,589.18,1472.97
8420.32,6.94,8870.61,7.31,40,8870.61,4539.51
931.45,0.76,931.45,0.76,44,931.45,1375.0
10971.75,9.05,11109.65,9.16,40,11109.65,6461.87
6850.0,5.65,7015.49,5.78,40,7015.49,4958.46
9239.24,7.62,9811.14,8.09,40,9811.14,9811.14
547.33,0.45,573.04,0.47,20,573.04,5.51
2190.06,1.8,2625.69,2.16,36,2625.69,1935.41
0.0,0.0,0.0,0.0,17,,16.88
2500.0,2.06,2500.0,2.06,44,2500.0,2500.0
1353.77,1.11,0.0,0.0,40,145.05,1450.46
1219.29,1.0,0.0,0.0,36,656.92,1515.99
2060.0,1.69,0.0,0.0,44,2300.0,2060.0
4697.42,3.87,5019.78,4.14,42,5019.78,4321.49
1360.01,1.12,0.0,0.0,44,795.16,1400.0
2111.5,1.74,0.0,0.0,44,67.73,1833.06
2542.12,2.09,2542.12,2.09,44,2542.12,2542.12
5559.35,4.58,1258.55,1.03,24,1258.55,854.04
1847.7,1.52,2053.0,1.69,44,2053.0,2053.0
6906.87,5.69,7047.9,5.81,20,7047.9,4019.86
1454.97,1.2,1543.32,1.27,44,1543.32,1239.5
1075.91,0.88,0.0,0.0,36,1600.4,1750.0
8243.26,6.8,8278.66,6.83,40,8278.66,8278.66
6898.43,5.69,7401.56,6.1,40,7401.56,3842.21
2544.29,2.09,2631.38,2.17,44,2631.38,2631.38
1281.44,1.05,1300.0,1.07,44,1300.0,1300.0
1422.6,1.17,0.0,0.0,44,1422.6,1186.25
0.0,0.0,0.0,0.0,44,,2955.82
1434.01,1.18,0.0,0.0,30,609.02,1522.55
1779.05,1.46,2031.15,1.67,44,2031.15,1846.5
1779.5,1.46,1779.5,1.46,40,1779.5,1779.5
1099.19,0.9,1099.19,0.9,1,1099.19,1543.91
2334.86,1.92,2730.08,2.25,30,2730.08,2649.58
1688.5,1.39,1670.5,1.37,36,1670.5,1285.0
7809.09,6.44,0.0,0.0,40,4190.89,7631.39
0.0,0.0,0.0,0.0,44,,60.0
18389.0,15.17,2627.0,2.16,40,2627.0,2550.0
1920.86,1.58,1927.79,1.59,40,1927.79,1625.87
2527.66,2.08,2808.86,2.31,44,2808.86,2566.46
5447.67,4.49,7946.63,6.55,40,7946.63,6020.5
6110.99,5.04,0.0,0.0,30,6110.99,462.0
2693.0,2.22,3257.52,2.68,8,3257.52,19.37
1477.12,1.21,0.0,0.0,45,1225.5,1290.0
4244.72,3.5,0.0,0.0,40,4244.72,2940.0
6299.38,5.19,6556.55,5.4,40,6556.55,1859.0
0.0,0.0,0.0,0.0,44,,1901.53
11844.33,9.77,10763.85,8.88,40,10763.85,11877.65
648.7,0.53,0.0,0.0,30,352.26,8.46
2199.01,1.81,2216.6,1.82,40,2216.6,2216.6
1199.11,0.98,1458.1,1.2,44,1458.1,1458.0
2343.33,1.93,0.0,0.0,44,600.0,2250.0
1157.88,0.95,1308.0,1.07,44,1308.0,1308.0
4284.93,3.53,4688.26,3.86,40,4688.26,2611.61
1484.37,1.22,0.0,0.0,24,1382.0,1535.55
1003.48,0.82,1212.0,1.0,20,1212.0,1212.0
3525.0,2.9,4500.0,3.71,44,4500.0,4500.0
2727.86,2.25,2727.86,2.25,35,2727.86,2478.81
0.0,0.0,0.0,0.0,44,78.19,1212.0
0.0,0.0,0.0,0.0,24,215.13,322.7
1333.47,1.1,1531.53,1.26,36,1531.53,1338.23
4490.73,3.7,3997.91,3.29,30,3997.91,462.0
2029.15,1.67,2522.46,2.08,44,2522.46,2522.46
9435.6,7.78,9631.82,7.94,40,9631.82,6308.0
1251.4,1.03,0.0,0.0,44,1023.87,1706.45
924.29,0.76,0.0,0.0,44,924.29,1212.0
1660.72,1.37,1919.62,1.58,44,1919.62,1599.68
5706.78,4.7,5804.62,4.78,44,5804.62,3780.0
1863.8,1.53,2279.57,1.88,36,2279.57,2000.0
1465.01,1.2,1400.25,1.15,44,1400.25,1400.25
3184.37,2.62,4222.99,3.48,40,4222.99,2161.77
1848.27,1.52,1912.73,1.57,44,1912.73,1800.0
0.0,0.0,0.0,0.0,44,,2996.0
1725.94,1.42,0.0,0.0,44,652.35,1539.19
0.0,0.0,0.0,0.0,44,,1962.04
1728.49,1.42,1687.16,1.39,44,1687.16,1687.16
2294.5,1.89,2294.5,1.89,40,2294.5,229.45
2508.37,2.06,2757.9,2.27,40,2757.9,1969.93
4646.71,3.83,4624.81,3.81,40,4624.81,4112.4
6177.85,5.09,4459.2,3.67,30,4459.2,462.0
5747.54,4.74,6283.87,5.18,36,6283.87,3303.28
3280.8,2.7,3185.51,2.62,44,3185.51,2258.42
1603.42,1.32,1610.39,1.32,44,1610.39,140356.0
0.0,0.0,0.0,0.0,44,,2131.45
1360.51,1.12,1660.96,1.37,44,1660.96,1212.0
12932.77,10.67,12932.77,10.67,40,12932.77,7543.07
10516.32,8.67,10712.64,8.83,40,10712.64,6461.87
16374.22,13.51,1687.38,1.39,44,1687.38,1389.38
1850.91,1.52,614.18,0.5,30,614.18,2303.16
988.17,0.81,0.0,0.0,44,400.0,1500.0
5388.59,4.44,8910.06,7.35,40,8910.06,3276.02
1912.77,1.57,1869.54,1.54,44,1869.54,1543.91
1404.37,1.15,1438.03,1.18,44,1438.03,1438.03
4588.45,3.78,4976.46,4.1,40,4976.46,4524.05
1562.73,1.28,728.26,0.6,24,728.26,1820.66
2895.62,2.38,2344.51,1.93,44,2344.51,1.0
5315.38,4.38,3216.44,2.65,18,3216.44,42.99
2185.21,1.8,0.0,0.0,44,2352.22,2138.38
2116.57,1.74,0.0,0.0,40,1346.91,2886.24
5615.05,4.63,3997.91,3.29,30,3997.91,462.0
1427.36,1.17,1433.88,1.18,32,1433.88,1291.67
1239.16,1.02,0.0,0.0,44,139.3,1393.0
668.03,0.55,0.0,0.0,44,568.23,1355.0
2576.94,2.12,2542.12,2.09,44,2542.12,2542.12
2230.9,1.84,1439.22,1.18,9,1439.22,34.66
2187.6,1.8,2370.91,1.95,44,2370.91,2370.91
8635.5,7.12,8967.63,7.39,44,8967.63,8967.63
4294.26,3.54,4294.26,3.54,44,4294.26,3303.28
0.0,0.0,0.0,0.0,5,129.76,11.12
2137.71,1.76,0.0,0.0,40,2137.71,2361.83
1595.2,1.31,2106.75,1.73,44,2106.75,1416.17
3411.87,2.81,4623.23,3.81,40,4623.23,13.57
1542.53,1.27,0.0,0.0,44,1402.8,1370.0
2800.0,2.31,0.0,0.0,44,144.24,2800.0
4133.91,3.41,0.0,0.0,36,4146.44,2544.71
1227.72,1.01,0.0,0.0,44,419.14,1302.81
840.2,0.69,0.0,0.0,22,840.2,6765.32
0.0,0.0,0.0,0.0,44,,1155.44
2217.94,1.82,0.0,0.0,44,1168.28,1410.33
7477.03,6.16,2848.32,2.35,44,2848.32,1761.89
2452.54,2.02,2681.05,2.21,30,2681.05,1146.11
5752.85,4.74,5879.42,4.85,40,5879.42,3520.62
1316.25,1.08,1380.85,1.13,44,1380.85,1376.0
1790.91,1.47,0.0,0.0,44,1329.29,1772.57
7272.0,6.0,0.0,0.0,20,1454.4,1212.0
5208.0,4.29,5208.0,4.29,40,5208.0,6510.0
506.1,0.41,0.0,0.0,20,146.93,569.36
3851.46,3.17,6990.34,5.76,40,6990.34,3004.62
2280.67,1.88,2461.09,2.03,36,2461.09,2061.44
14440.31,11.91,16586.29,13.68,40,16586.29,4490.72
6041.66,4.98,6182.95,5.1,40,6182.95,3615.77
952.93,0.78,0.0,0.0,44,852.01,13.75
2942.37,2.42,2808.87,2.31,0,2808.87,23.15
3260.38,2.69,3185.51,2.62,44,3185.51,2124.65
9352.11,7.71,9313.38,7.68,44,9313.38,6347.28
1131.2,0.93,0.0,0.0,44,1090.8,1212.0
2367.71,1.95,3249.53,2.68,45,3249.53,2181.16
1449.54,1.19,1374.41,1.13,44,1374.41,1308.96
0.0,0.0,0.0,0.0,40,,2402.94
2171.43,1.79,2500.0,2.06,44,2500.0,2500.0
2538.95,2.09,2802.72,2.31,44,2802.72,2522.46
1195.17,0.98,0.0,0.0,44,520.67,1420.0
1435.35,1.18,0.0,0.0,44,299.31,1358.24
1964.93,1.62,0.0,0.0,41,2060.58,1600.0
3459.28,2.85,4517.32,3.72,44,4517.32,4385.75
8387.84,6.92,8567.06,7.06,40,8567.06,5610.72
2568.96,2.11,2568.96,2.11,44,2568.96,2450.39
1246.83,1.02,0.0,0.0,44,124.68,1246.83
4312.49,3.55,3053.79,2.51,36,3053.79,2720.09
1254.93,1.03,1271.73,1.04,36,1271.73,1238.12
2004.53,1.65,2091.68,1.72,44,2091.68,2091.68
5685.55,4.69,5685.55,4.69,40,5685.55,5685.55
10191.7,8.4,10191.7,8.4,39,10191.7,9012.12
1402.89,1.15,0.0,0.0,30,84.66,1147.0
5113.81,4.21,5075.65,4.18,30,5075.65,4368.0
3461.65,2.85,3531.11,2.91,44,3531.11,2629.0
11108.47,9.16,11532.0,9.51,40,11532.0,4940.34
10049.44,8.29,0.0,0.0,44,3014.77,3376.54
1168.99,0.96,1368.39,1.12,44,1368.39,1212.0
1261.23,1.04,1359.7,1.12,40,1359.7,1212.0
5211.0,4.29,5135.97,4.23,32,5135.97,4793.59
1365.29,1.12,0.0,0.0,15,814.91,462.0
941.07,0.77,941.07,0.77,22,941.07,6.12
2709.43,2.23,2800.0,2.31,44,2800.0,2000.0
1597.27,1.31,1743.28,1.43,43,1743.28,1743.28
1813.33,1.49,2080.0,1.71,44,2080.0,1800.0
14887.66,12.28,21833.29,18.01,40,21833.29,14407.87
1450.0,1.19,1450.0,1.19,44,1450.0,1450.0
0.0,0.0,0.0,0.0,24,280.33,350.41
2700.0,2.22,0.0,0.0,44,2700.0,2700.0
5615.05,4.63,3997.91,3.29,30,3997.91,462.0
2448.91,2.02,0.0,0.0,44,762.64,2542.12
4314.83,3.56,4239.51,3.49,40,4239.51,4239.51
2135.02,1.76,2007.45,1.65,44,2007.45,2284.67
13935.95,11.49,13559.31,11.18,40,13559.31,14541.02
7787.08,6.42,7787.08,6.42,40,7787.08,7787.08
1237.78,1.02,1133.8,0.93,20,1133.8,1100.0
1895.05,1.56,1952.97,1.61,36,1952.97,1481.81
2083.05,1.71,1922.82,1.58,20,1922.82,1922.82
6686.2,5.51,0.0,0.0,20,545.4,606.0
1504.36,1.24,1849.96,1.52,42,1849.96,1290.0
3081.95,2.54,3962.68,3.26,44,3962.68,3474.3
8887.26,7.33,9103.2,7.51,40,9103.2,4793.41
1123.55,0.92,0.0,0.0,44,86.0,1290.0
4178.8,3.44,4558.64,3.76,40,4558.64,2516.07
5520.68,4.55,5644.69,4.65,40,5644.69,3322.89
2450.87,2.02,0.0,0.0,44,1078.62,2941.68
2297.26,1.89,0.0,0.0,44,1477.79,2770.85
2261.11,1.86,1894.01,1.56,44,1894.01,1825.0
4509.58,3.72,4661.23,3.84,40,4661.23,4661.23
0.0,0.0,0.0,0.0,44,,1680.0
1908.32,1.57,0.0,0.0,44,2013.17,2600.34
1803.26,1.48,0.0,0.0,44,3010.63,1500.0
3400.75,2.8,928.48,0.76,36,928.48,0.0
1858.43,1.53,0.0,0.0,44,114.4,1716.0
1507.45,1.24,0.0,0.0,37,454.79,1515.99
1373.8,1.13,1500.21,1.23,44,1500.21,1284.96
1151.63,0.95,1151.63,0.95,44,1151.63,1358.24
5994.12,4.94,6131.41,5.05,30,6131.41,462.0
1637.28,1.35,0.0,0.0,44,940.13,1619.12
2935.62,2.42,2930.92,2.41,40,2930.92,2930.92
897.54,0.74,0.0,0.0,44,522.69,1250.0
4129.99,3.4,4442.42,3.66,40,4442.42,3915.11
2259.23,1.86,2360.56,1.94,40,2360.56,2360.56
1800.77,1.48,1920.0,1.58,44,1920.0,1800.0
1603.97,1.32,1653.41,1.36,44,1653.41,1450.0
991.56,0.81,1516.38,1.25,40,1516.38,21.43
569.36,0.46,0.0,0.0,20,37.96,569.36
3033.38,2.5,3185.51,2.62,44,3185.51,2192.65
660.0,0.54,0.0,0.0,44,660.0,1800.0
2342.57,1.93,2556.38,2.1,36,2556.38,1912.1
2093.64,1.72,1030.91,0.85,45,1030.91,2458.32
5739.5,4.73,5859.37,4.83,40,5859.37,3453.56
1456.11,1.2,1416.75,1.16,44,1416.75,1416.75
1240.44,1.02,0.0,0.0,18,185.33,714.48
5996.4,4.94,6099.82,5.03,40,6099.82,7094.79
